EGID;IDPADR;ADRESSE;COMMUNE;DESTINATION;SOURCE_CHALEUR;NBRE_PRENEUR;DIFC;SOUMIS_AU_CALCUL;PARTICIP_EAU_CHAUDE;CALCUL_SAISON;AVANT_93;ANNEE;SRE;INDICE;CONSOM_TOTALE;CONSO_CORRIGEE;EMISSION_CO2;AGENT_1;QUANTITE_AGENT_1;AGENT_2;QUANTITE_AGENT_2;AGENT_3;QUANTITE_AGENT_3;DATE_SAISIE;SHAPE.AREA;SHAPE.LEN
1028302.0;930225032510.0;Rue CARQUERON 4;Vernier;Hab plusieurs logements;;18;Non;Oui;0.3;Oui;Oui;2010;2070.0;593;1227427;1227510.0;42959;CADIOM. en [kWh]. à 3.6 [MJ / kWh];340952;;;;;20110607;230.91645;64.13574807452069
1011325.0;930225010665.0;Rue Louis-FAVRE 17;Genève-Cité;Hab. - rez activités;;35;Non;Oui;0.3;Oui;Oui;2010;2243.0;760;1705248;1704680.0;124483;Mazout. en [litres]. à 36 [MJ / litre];47368;;;;;20110603;267.1042;65.6684250558869
1014916.0;930225026991.0;Rue de la Servette 78;Genève-Petit-Saconnex;Habitation - activités;;21;Non;Oui;0.0;Oui;Oui;2010;1455.0;475;692178;691125.0;38069;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];209751;;;;;20100810;219.84685;60.1007664530065
1010772.0;930225010785.0;Boulevard James-FAZY 8;Genève-Cité;Habitation - activités;;19;Non;Oui;0.3;Oui;Oui;2010;3326.0;316;1052066;1051016.0;57863;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];318808;;;;;20100630;483.78970000000004;88.22729032336301
1005838.0;930225035205.0;Avenue François-Adolphe-GRISON 5;Chêne-Bourg;Hab plusieurs logements;;16;Non;Oui;0.3;Oui;Oui;2010;1651.0;381;629172;629031.0;45929;Mazout. en [litres]. à 36 [MJ / litre];17477;;;;;20100823;291.3457;73.346391339182
1021719.0;930225012889.0;Route de Loëx 5TER;Onex;Hab plusieurs logements;;6;Non;Oui;0.27;Oui;Oui;2010;570.0;595;339624;339150.0;24792;Mazout. en [litres]. à 36 [MJ / litre];9434;;;;;20110419;191.71235000000001;56.810658825663
1014305.0;930225031637.0;Rue de Villereuse 7;Genève-Eaux-Vives;Habitation - activités;;19;Non;Oui;0.44;Oui;Oui;2010;1977.0;310;614484;612870.0;44857;Mazout. en [litres]. à 36 [MJ / litre];17069;;;;;20110825;292.0171;67.2933523077037
2042679.0;930225040229.0;Route d'Ambilly 32;Thônex;Hab plusieurs logements;;4;Non;Non;0.3;Non;Oui;2010;611.0;512;324648;312832.0;23699;Mazout. en [litres]. à 36 [MJ / litre];9018;;;;;20110201;202.71110000000002;97.44147307861
2039682.0;930225013633.0;Grand-Rue 35;Genève-Cité;Hab. - rez activités;;17;Non;Oui;0.0;Oui;Oui;2010;882.0;391;345060;344862.0;25189;Mazout. en [litres]. à 36 [MJ / litre];9585;;;;;20100728;138.33995;65.48522824887529
2749630.0;961203160405.0;Chemin DOTTRENS 28;Troinex;Hab plusieurs logements;;8;Non;;0.19;Oui;Non;2010;941.0;390;366884;366990.0;20178;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];111177;;;;;20100629;247.2073;62.9674360415615
1016707.0;930225032207.0;Avenue De-WARENS 4;Genève-Petit-Saconnex;Hab plusieurs logements;;15;Non;Oui;0.3;Non;Oui;2010;1676.0;536;933065;898336.0;51318;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];282747;;;;;20110201;239.58125;61.94811770132279
1019789.0;930225019742.0;Avenue des Morgines 3;Lancy;Hab plusieurs logements;;35;Oui;Oui;0.3;Oui;Oui;2010;3175.0;483;1534284;1533525.0;112002;Mazout. en [litres]. à 36 [MJ / litre];42619;;;;;20100813;383.96500000000003;79.6193810916615
295009998.0;930225041713.0;Chemin des Esserts 9B;Lancy;Hab plusieurs logements;;20;Non;Oui;0.3;Oui;Oui;2010;1745.0;449;784617;783505.0;43153;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];237763;;;;;20110203;296.6841;73.6348382083693
1014678.0;930225017344.0;Route de Malagnou 40;Genève-Eaux-Vives;Hab. - rez activités;;22;Non;Oui;0.3;Non;Oui;2010;3268.0;419;1422131;1369292.0;78217;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];430949;;;;;20110817;392.8718;79.334737109839
1012841.0;930225008950.0;Rue DANCET 29;Genève-Plainpalais;Hab plusieurs logements;;31;Non;Oui;0.3;Oui;Oui;2010;1837.0;672;1235340;1234464.0;90179;Mazout. en [litres]. à 36 [MJ / litre];34315;;;;;20100811;228.28830000000002;61.337183904449795
1024127.0;930225024944.0;Chemin de Roilbot 3;Pregny-Chambésy;Habitation un logement;;1;Non;;0.3;Oui;Oui;2001;2962.0;356;914380;1054472.0;50290;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];277085;;;;;;95.8935;43.5036851155434
1010047.0;930225022349.0;Route de La-Plaine 99;Dardagny;Hab plusieurs logements;;6;Non;Oui;0.3;Non;Oui;2010;702.0;796;580230;558792.0;41547;Mazout. en [litres]. à 36 [MJ / litre];14868;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];13631;;;20110629;225.52904999999998;65.6710921160003
1011352.0;930225019509.0;Rue de Montbrillant 28;Genève-Cité;Hab. - rez activités;;11;Non;Oui;0.24;Oui;Oui;2010;1105.0;609;672969;672945.0;37013;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];203930;;;;;20110825;220.0799;61.079035598375796
1016324.0;930225020947.0;Rue Joseph-PASQUIER 9;Genève-Petit-Saconnex;Hab plusieurs logements;;27;Non;Oui;0.36;Oui;Oui;2010;1548.0;622;963396;962856.0;70327;Mazout. en [litres]. à 36 [MJ / litre];26761;;;;;20110405;234.49405000000002;63.9320593371739
1016694.0;930225005840.0;Rue du Château 2;Genève-Petit-Saconnex;Hab plusieurs logements;;16;Non;Oui;0.3;Oui;Oui;2010;1914.0;535;1024584;1023990.0;56352;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];310480;;;;;20100726;377.54310000000004;95.3723547890709
3131714.0;960129122319.0;Rue DIZERENS 8;Genève-Plainpalais;Hab. - rez activités;;8;Non;;0.44;Oui;Non;2010;633.0;483;305837;305739.0;16821;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];92678;;;;;20111021;202.2114;58.360113732883796
1010900.0;930225015262.0;Quai de l'Ile 15;Genève-Cité;Habitation - activités;;12;Non;Oui;0.3;Oui;Oui;2010;2161.0;242;524952;522962.0;38321;Mazout. en [litres]. à 36 [MJ / litre];14582;;;;;20110616;313.5478;72.1426180632634
2037162.0;930225008680.0;Rue de la Croix-d'Or 3;Genève-Cité;Commerce;;9;Non;Oui;0.3;Non;Oui;2010;1340.0;129;179850;172860.0;9891;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];54500;;;;;20111121;247.6678;67.5401603569482
1003113.0;930225007137.0;Rue du Collège 10;Carouge;Hab. - rez activités;;9;Non;Oui;0.3;Oui;Oui;2010;376.0;585;220176;219960.0;16072;Mazout. en [litres]. à 36 [MJ / litre];6116;;;;;20100817;83.66305;39.6971539145402
1028501.0;930225027133.0;Rue Jean-SIMONET 2;Vernier;Habitation - activités;;51;Non;Oui;0.3;Non;Oui;2010;3718.0;659;2542464;2450162.0;185599;Mazout. en [litres]. à 36 [MJ / litre];70624;;;;;20110512;421.0384;83.39424638089119
1012590.0;930225012793.0;Rue GOETZ-MONIN 15;Genève-Plainpalais;Habitation - activités;;26;Non;Oui;0.34;Non;Oui;2010;2633.0;494;1348663;1300702.0;74176;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];408686;;;;;20110303;405.52705;83.6317337300917
1012869.0;930225021085.0;Rue des Pêcheries 12;Genève-Plainpalais;Hab plusieurs logements;;32;Non;Oui;0.3;Oui;Oui;2010;2709.0;457;1239120;1238013.0;90455;Mazout. en [litres]. à 36 [MJ / litre];34420;;;;;20101025;350.96755;82.3036818205677
1010230.0;930225015011.0;Rue Ferdinand-HODLER 5;Genève-Cité;Hab. - rez activités;;15;Non;Oui;0.0;Oui;Oui;2010;1820.0;318;579645;578760.0;31880;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];175650;;;;;20110825;265.36775;66.57135749860419
1006200.0;930225002017.0;Avenue de Bel-Air 81;Chêne-Bourg;Hab plusieurs logements;;7;Non;Oui;0.5;Oui;Oui;2010;577.0;531;306814;306387.0;16874;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];92974;;;;;20100828;176.68345;53.1789840003167
1014581.0;930225029127.0;Rue Robert-De-TRAZ 4;Genève-Eaux-Vives;Hab plusieurs logements;;28;Non;Oui;0.3;Non;Oui;2010;3490.0;506;1834740;1765940.0;133936;Mazout. en [litres]. à 36 [MJ / litre];50965;;;;;20110523;428.23205;82.8202062003472
1011888.0;930225002297.0;Avenue Alfred-BERTRAND 9;Genève-Plainpalais;Hab plusieurs logements;;30;Non;Oui;0.3;Oui;Oui;2010;4446.0;575;2558304;2556450.0;186756;Mazout. en [litres]. à 36 [MJ / litre];71064;;;;;20110808;653.2109;112.483473212079
1013587.0;930225023541.0;Rue du 1er-Juin 4;Genève-Eaux-Vives;Habitation - activités;;14;Non;Oui;0.3;Oui;Oui;2010;1095.0;555;608472;607725.0;44418;Mazout. en [litres]. à 36 [MJ / litre];16902;;;;;20110321;177.89595;54.7326222665116
1001029.0;930225000813.0;Route d'Annecy 208;Bardonnex;Hab plusieurs logements;;4;Non;;0.3;Oui;Oui;2010;983.0;578;568512;568174.0;41501;Mazout. en [litres]. à 36 [MJ / litre];15792;;;;;20110808;75.23875;38.096296232898695
1013494.0;930225015891.0;Rue du Lac 4;Genève-Eaux-Vives;Garage;;47;Non;Oui;0.3;Oui;Oui;2010;3434.0;516;1774404;1771944.0;129531;Mazout. en [litres]. à 36 [MJ / litre];49289;;;;;20110517;538.1603;91.6813306842226
2375071.0;940607171801.0;Rue FERRIER 17;Genève-Petit-Saconnex;Hab. - rez activités;;8;Non;;0.3;Oui;Non;2010;1161.0;422;490500;489942.0;35806;Mazout. en [litres]. à 36 [MJ / litre];13625;;;;;20110215;240.24425;66.6745722467473
2039137.0;930225018888.0;Chemin des Mines 15;Genève-Petit-Saconnex;Bureaux;;3;Non;;0.17;Oui;Oui;2009;11139.0;351;3807432;3909789.0;277942;Mazout. en [litres]. à 36 [MJ / litre];105762;;;;;20091127;2075.4063;198.993950787159
1014144.0;930225020219.0;Rue du Nant 34;Genève-Eaux-Vives;Bureaux;;41;Non;Oui;0.3;Oui;Oui;2010;4272.0;518;2216448;2212896.0;161800;Mazout. en [litres]. à 36 [MJ / litre];61568;;;;;20110201;369.1283;82.0568452629388
1025732.0;930225034348.0;Chemin de Pré-Gentil 68;Satigny;Hab plusieurs logements;;6;Non;Oui;0.3;Oui;Oui;2010;781.0;367;286776;286627.0;20934;Mazout. en [litres]. à 36 [MJ / litre];7966;;;;;20100716;250.83190000000002;64.071943079981
1019604.0;930225011796.0;Chemin des Fraisiers 11;Lancy;Hab. - rez activités;;30;Non;Oui;0.3;Oui;Oui;2010;2295.0;774;1777176;1776330.0;129733;Mazout. en [litres]. à 36 [MJ / litre];49366;;;;;20101116;344.45805;75.0501794573778
295111772.0;20408164329.0;Chemin de la Roselière 2;Bellevue;Hab plusieurs logements;;9;Non;Non;0.3;Non;Non;2010;879.0;303;276969;266337.0;15233;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];83930;;;;;20111111;199.20385;57.017599110520294
1002988.0;930225012044.0;Rue de la Gabelle 34;Carouge;Hab. - rez activités;;25;Non;Oui;0.3;Oui;Oui;2010;1520.0;461;701820;700720.0;51232;Mazout. en [litres]. à 36 [MJ / litre];19495;;;;;20100915;353.97275;79.16227163933858
1013585.0;930225009747.0;Rue des Eaux-Vives 79;Genève-Eaux-Vives;Hab. - rez activités;;19;Non;Oui;0.3;Oui;Oui;2010;1568.0;530;831138;831040.0;45712;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];251860;;;;;20100902;260.11755;66.3729763320538
1014465.0;930225035541.0;Rue LE-CORBUSIER 26;Genève-Eaux-Vives;Hab plusieurs logements;;27;Non;Oui;0.32;Oui;Oui;2010;3012.0;582;1755072;1752984.0;128120;Mazout. en [litres]. à 36 [MJ / litre];48752;;;;;20100818;204.69155;58.376925925341006
1016315.0;930225032266.0;Avenue WENDT 35;Genève-Petit-Saconnex;Hab plusieurs logements;;49;Non;Oui;0.3;Oui;Oui;2010;2618.0;650;1702169;1701700.0;93619;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];515809;;;;;20100922;390.6401;82.4952380739787
1014444.0;930225018132.0;Promenade Charles-MARTIN 17;Genève-Eaux-Vives;Chapelle;;0;Non;Non;0.3;Oui;Oui;2010;3891.0;462;1800000;1797642.0;131400;Mazout. en [litres]. à 36 [MJ / litre];50000;;;;;20101120;848.62535;188.67861694653803
1024812.0;930225035644.0;Chemin des Cordonnières 2;Presinge;Hab plusieurs logements;;4;Non;Oui;0.3;Oui;Oui;2010;413.0;512;211716;211456.0;15455;Mazout. en [litres]. à 36 [MJ / litre];5881;;;;;20100914;175.389;55.486769996899795
1011027.0;930225016999.0;Rue de Lyon 57;Genève-Cité;Habitation - activités;;35;Non;Oui;0.3;Oui;Oui;2010;3560.0;496;1768716;1765760.0;129116;Mazout. en [litres]. à 36 [MJ / litre];49131;;;;;20101118;452.8831;94.4942710619827
2038857.0;930225020921.0;Rue du Parc 3;Genève-Eaux-Vives;Hab. - rez activités;;21;Non;Oui;0.3;Oui;Oui;2010;2005.0;446;895237;894230.0;49238;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];271284;;;;;20110620;389.00210000000004;97.6731010060663
1014181.0;930225018314.0;Rue MAUNOIR 42;Genève-Eaux-Vives;Hab. - rez activités;;13;Non;Oui;0.3;Oui;Oui;2010;1644.0;595;978300;978180.0;71415;Mazout. en [litres]. à 36 [MJ / litre];27175;;;;;20110124;289.5029;68.9231426972063
11527366.0;961014090057.0;Chemin du Curé-DESCLOUDS 55;Thônex;Hab plusieurs logements;;11;Non;Non;0.3;Oui;Non;2010;1048.0;509;533435;533432.0;29338;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];161647;;;;;20110203;220.7153;63.4424903633143
1029354.0;930225016510.0;Avenue du Lignon 69;Vernier;Hab plusieurs logements;;29;Non;Oui;0.3;Oui;Oui;2010;3032.0;457;1386741;1385624.0;48535;CADIOM. en [kWh]. à 3.6 [MJ / kWh];385206;;;;;20100922;209.10025;58.0637681423451
1012355.0;930225015852.0;Chemin Kermély 10;Genève-Plainpalais;Hab plusieurs logements;;32;Non;Oui;0.3;Non;Oui;2010;2154.0;438;980352;943452.0;71565;Mazout. en [litres]. à 36 [MJ / litre];27232;;;;;20110420;284.5806;67.5238229929882
1011649.0;930225001414.0;Rue de Bâle 16;Genève-Cité;Hab. - rez activités;;42;Non;Oui;0.3;Oui;Oui;2010;1730.0;902;1560672;1560460.0;113929;Mazout. en [litres]. à 36 [MJ / litre];43352;;;;;20100816;356.92725;77.3599908124357
1010981.0;930225005678.0;Rue des Charmilles 16;Genève-Cité;Hab. - rez activités;;22;Non;Oui;0.3;Oui;Oui;2010;1025.0;712;730548;729800.0;53330;Mazout. en [litres]. à 36 [MJ / litre];20293;;;;;20101025;167.50390000000002;51.831560720315295
1007722.0;930225028599.0;Route de Thonon 64;Collonge-Bellerive;Hab. - rez activités;;12;Non;Oui;0.3;Oui;Oui;2010;1532.0;642;984809;983544.0;54164;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];298427;;;;;20101025;299.48535;71.6461689257716
1011017.0;930225000530.0;Rue Henri-Frédéric-AMIEL 10;Genève-Cité;Hab plusieurs logements;;24;Non;Oui;0.3;Oui;Oui;2010;1891.0;557;1054116;1053287.0;76950;Mazout. en [litres]. à 36 [MJ / litre];29281;;;;;20101006;264.07475;65.2448957703745
2040549.0;930225048289.0;Square Clair-Matin 28;Lancy;Hab plusieurs logements;;14;Non;Oui;0.3;Oui;Oui;2010;1296.0;477;619195;618192.0;34055;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];187635;;;;;20110404;318.0718;72.0994966263215
1012846.0;930225004524.0;Rue de Carouge 82;Genève-Plainpalais;Hab. - rez activités;;24;Non;Oui;0.4;Oui;Oui;1998;997.0;638;598500;636086.0;43690;Mazout. en [litres]. à 36 [MJ / litre];16625;;;;;;266.3509;65.6752707231896
1012441.0;930225021585.0;Rue du Petit-Salève 8;Genève-Plainpalais;Habitation - activités;;11;Non;Oui;0.3;Oui;Oui;2010;685.0;409;280440;280165.0;20472;Mazout. en [litres]. à 36 [MJ / litre];7790;;;;;20100630;140.45585;47.8799936571659
2034953.0;930225022092.0;Chemin de Pinchat 12;Carouge;Habitation un logement;;2;Non;;0.3;Non;Oui;2010;156.0;467;75665;72852.0;4161;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];22929;;;;;20110421;154.98600000000002;53.473966514539896
1018996.0;930225005293.0;Route de Chancy 28;Lancy;Hab. - rez activités;;90;Non;Oui;0.3;Oui;Oui;2010;10011.0;449;4494319;4494939.0;247187;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];1361915;;;;;20110517;1634.2982000000002;180.443843392582
1003175.0;930225008899.0;Rue Jacques-DALPHIN 50;Carouge;Hab. - rez activités;;10;Non;Oui;0.0;Oui;Oui;2010;716.0;434;311170;310744.0;17114;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];94294;;;;;20110311;190.00455;62.0427185976417
1014928.0;930225026998.0;Rue de la Servette 88;Genève-Petit-Saconnex;Hab. - rez activités;;19;Non;Oui;0.35000000000000003;Oui;Oui;2010;2353.0;541;1275012;1272973.0;93075;Mazout. en [litres]. à 36 [MJ / litre];35417;;;;;20100811;301.50965;72.13077554145201
2035045.0;930225015445.0;Route des Jeunes 21;Carouge;Atelier;;4;Non;;0.3;Oui;Oui;2010;1482.0;282;418212;417924.0;30529;Mazout. en [litres]. à 36 [MJ / litre];11617;;;;;20100709;442.47400000000005;84.8247528193747
2034685.0;930225008861.0;Rue Jacques-DALPHIN 11;Carouge;Hab. - rez activités;;14;Non;Oui;0.3;Oui;Oui;2010;1209.0;577;698049;697593.0;38392;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];211530;;;;;20110131;315.336;83.75888655925759
1005871.0;930225021332.0;Rue François-PERRÉARD 15;Chêne-Bourg;Habitation - activités;;20;Non;Oui;0.3;Oui;Oui;2010;1518.0;453;688140;687654.0;50234;Mazout. en [litres]. à 36 [MJ / litre];19115;;;;;20101025;469.36785;102.81456072800201
1016372.0;930225027431.0;Rue SOUBEYRAN 1;Genève-Petit-Saconnex;Hab plusieurs logements;;11;Non;Oui;0.3;Oui;Oui;2010;498.0;666;331590;331668.0;18237;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];100482;;;;;20111123;168.19830000000002;55.3729937794578
1021898.0;930225010399.0;Rue des Evaux 9;Onex;Hab plusieurs logements;;61;Non;Oui;0.3;Oui;Oui;2010;3773.0;480;1811361;1811040.0;63397;CADIOM. en [kWh]. à 3.6 [MJ / kWh];503156;;;;;20100621;440.62725;90.82988020657311
1005981.0;930225019991.0;Chemin de la Mousse 8;Chêne-Bourg;Central de télécom.;;5;Non;Oui;0.3;Oui;Oui;2000;1002.0;623;584007;624246.0;32120;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];176972;;;;;;223.49385;69.1947600621824
2036469.0;930225041085.0;Chemin Frank-THOMAS 60;Cologny;Hab plusieurs logements;;10;Non;Oui;0.3;Oui;Oui;2010;983.0;410;403533;403030.0;22194;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];122283;;;;;20100726;180.8908;56.1246058894416
1013126.0;930225021042.0;Rue PATRU 6;Genève-Plainpalais;Hab. - rez activités;;18;Non;Oui;0.3;Oui;Oui;2010;1902.0;613;1166940;1165926.0;85186;Mazout. en [litres]. à 36 [MJ / litre];32415;;;;;20100622;317.492;74.14241675815549
1012255.0;930225005232.0;Avenue de Champel 71;Genève-Plainpalais;Hab plusieurs logements;;14;Non;Oui;0.3;Oui;Oui;2010;2417.0;404;976212;976468.0;71263;Mazout. en [litres]. à 36 [MJ / litre];27117;;;;;20100728;307.9365;74.44169012198789
1010422.0;930225007667.0;Rue du Conseil-Général 18;Genève-Cité;Habitation - activités;;15;Non;Oui;0.3;Oui;Oui;2010;1362.0;628;856307;855336.0;47096;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];259487;;;;;20101202;174.96775;54.20228215979
1024892.0;930225001652.0;Chemin de la Bâtiule 18;Puplinge;Habitation un logement;;1;Non;;0.36;Oui;Oui;2010;278.0;540;150120;150120.0;10958;Mazout. en [litres]. à 36 [MJ / litre];4170;;;;;20110321;69.0984;35.5322534150881
1013498.0;930225015895.0;Rue du Lac 8;Genève-Eaux-Vives;Hab. - rez activités;;19;Non;Oui;0.3;Oui;Oui;2010;1680.0;413;694702;693840.0;38208;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];210516;;;;;20110321;283.57545;70.3182064609387
1010821.0;930225019452.0;Quai du Mont-Blanc 5;Genève-Cité;Bureaux;;0;Non;Non;0.1;Non;Oui;2010;3852.0;262;1059910;1009224.0;58295;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];321185;;;;;20111111;527.2817;98.3674553699822
1011454.0;930225032418.0;Rue de Zurich 42;Genève-Cité;Hab. - rez activités;;15;Non;Oui;0.3;Oui;Oui;2010;1481.0;552;818121;817512.0;59722;Mazout ultra-léger. en [litres]. à 34.7 [MJ / litre];23577;;;;;20100726;217.58370000000002;59.969913758617196
1011219.0;930225016977.0;Rue de Lyon 33;Genève-Cité;Hab. - rez activités;;24;Non;Oui;0.3;Oui;Oui;2010;1630.0;574;936252;935620.0;68346;Mazout. en [litres]. à 36 [MJ / litre];26007;;;;;20110406;191.51075;59.9356762302627
295010204.0;991109150039.0;Rue de La-Tambourine 11;Carouge;Hab plusieurs logements;;17;Non;Non;0.3;Oui;Non;2010;1899.0;341;647809;647559.0;35629;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];196306;;;;;20100928;242.20175;65.2622823785522
2042831.0;930225040758.0;Rue de Genève 132;Thônex;Habitation - activités;;12;Non;Oui;0.3;Oui;Oui;2010;1565.0;329;515044;514885.0;28327;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];156074;;;;;20110131;221.3238;59.69549113550109
1006452.0;930225006628.0;Route de Choulex 111;Choulex;Habitation - activités;;7;Non;Oui;0.3;Oui;Oui;2010;675.0;543;366804;366525.0;26776;Mazout. en [litres]. à 36 [MJ / litre];10189;;;;;20100901;225.2741;61.4770479977066
1015996.0;930225016016.0;Rue LAMARTINE 15B;Genève-Petit-Saconnex;Hab plusieurs logements;;30;Non;Oui;0.3;Oui;Oui;2010;3242.0;745;2416870;2415290.0;132927;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];732385;;;;;20111031;253.4627;65.1787524159263
1025733.0;930225034349.0;Chemin de Pré-Gentil 70;Satigny;Hab plusieurs logements;;6;Non;Oui;0.3;Oui;Oui;2010;781.0;367;286776;286627.0;20934;Mazout. en [litres]. à 36 [MJ / litre];7966;;;;;20100716;250.61445;64.04069353525519
2034664.0;931102111628.0;Route de Drize 22A;Carouge;Hab plusieurs logements;;10;Non;;0.21;Oui;Non;2010;913.0;444;405444;405372.0;22299;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];122862;;;;;20110216;245.9135;63.0725112327937
295105503.0;930225047298.0;Chemin de Champlong 50;Chancy;Dépôt;;2;Non;Non;0.3;Oui;Oui;2010;455.0;437;198828;198835.0;14514;Mazout. en [litres]. à 36 [MJ / litre];5523;;;;;20110207;130.0909;45.9724837153423
1016706.0;930225032206.0;Avenue De-WARENS 2;Genève-Petit-Saconnex;Hab plusieurs logements;;16;Non;Oui;0.3;Non;Oui;2010;2520.0;521;1362708;1312920.0;99477;Mazout. en [litres]. à 36 [MJ / litre];37853;;;;;20111019;374.78935;90.55307608086909
2040835.0;930225040129.0;Chemin des Palettes 26;Lancy;Hab plusieurs logements;;24;Non;Oui;0.2;Oui;Oui;2010;2020.0;534;1079109;1078680.0;59351;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];327003;;;;;20110204;339.36095;78.966446359483
1015013.0;930225013525.0;Rue du Grand-Pré 27;Genève-Petit-Saconnex;Hab. - rez activités;;28;Non;Oui;0.3;Oui;Oui;2010;2372.0;540;1281456;1280880.0;93546;Mazout. en [litres]. à 36 [MJ / litre];35596;;;;;20110209;313.34705;74.884047372833
295030400.0;1207142422.0;Route du Vélodrome 74;Plan-les-Ouates;Hab plusieurs logements;;10;Non;Non;0.3;Oui;Non;2010;1060.0;293;310671;310580.0;17086;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];94143;;;;;20100811;224.1249;60.990819550533296
295084881.0;980713092854.0;Rue de Carouge 24;Genève-Plainpalais;Habitation - activités;;2;Non;Non;0.3;Oui;Non;2010;1368.0;261;358046;357048.0;19692;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];108499;;;;;20101221;251.08155;68.2825545716471
1016715.0;930225010138.0;Rue d'Ermenonville 3;Genève-Petit-Saconnex;Hab plusieurs logements;;27;Non;Oui;0.3;Oui;Oui;2010;1618.0;526;851148;851068.0;62133;Mazout. en [litres]. à 36 [MJ / litre];23643;;;;;20100922;245.83075;75.4930768316522
1016236.0;930225005681.0;Rue des Charmilles 22;Genève-Petit-Saconnex;Hab. - rez activités;;55;Non;Oui;0.3;Oui;Oui;2010;3542.0;382;1353132;1353044.0;98778;Mazout. en [litres]. à 36 [MJ / litre];37587;;;;;20100813;508.7008;93.02545144648639
1013538.0;930225027206.0;Rue du Simplon 13;Genève-Eaux-Vives;Hab. - rez activités;;16;Non;Oui;0.0;Oui;Oui;2010;673.0;492;331452;331116.0;24195;Mazout. en [litres]. à 36 [MJ / litre];9207;;;;;20100908;145.05045;48.482669429800104
2036476.0;930225041079.0;Chemin Frank-THOMAS 48;Cologny;Hab plusieurs logements;;13;Non;Oui;0.3;Oui;Oui;2010;1578.0;405;640239;639090.0;35213;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];194012;;;;;20100726;248.14630000000002;64.26918064571579
1014062.0;930225014599.0;Avenue Ernest-HENTSCH 2;Genève-Eaux-Vives;Hab plusieurs logements;;16;Non;Oui;0.3;Oui;Oui;2010;1938.0;446;864252;864348.0;63090;Mazout. en [litres]. à 36 [MJ / litre];24007;;;;;20110525;230.16385;61.863248578572396
